fold,group_id,group_size,baseline_rmse,rmse_permuted,delta
1,corr_5380429766,1,46.25861034168865,46.26384310390528,0.005232762216628828
1,corr_5391452390,1,46.25861034168865,46.12884561598621,-0.12976472570244368
1,corr_5451305703,1,46.25861034168865,46.31276419903363,0.05415385734497846
1,corr_5747658029,1,46.25861034168865,46.235374473710564,-0.0232358679780873
1,corr_5818992375,2,46.25861034168865,46.18743741966582,-0.0711729220228321
1,corr_5952747283,2,46.25861034168865,46.22922038072864,-0.029389960960010342
1,corr_6084651262,1,46.25861034168865,46.19295653541898,-0.06565380626967254
1,corr_6181484385,1,46.25861034168865,46.24701325823138,-0.011597083457274948
1,corr_6250982779,2,46.25861034168865,46.26444238536516,0.005832043676505805
1,corr_6268504841,1,46.25861034168865,46.26737513248752,0.008764790798871047
1,corr_6296024613,1,46.25861034168865,46.1266320776972,-0.1319782639914493
1,corr_6339531555,1,46.25861034168865,46.33981868087381,0.08120833918516013
1,corr_6340545916,1,46.25861034168865,46.342844786067104,0.08423444437845262
1,corr_6413704013,2,46.25861034168865,46.26052582665331,0.001915484964655434
1,corr_6639926484,1,46.25861034168865,46.131261826692494,-0.1273485149961573
1,corr_6758112138,1,46.25861034168865,46.2302563004647,-0.02835404122394891
1,corr_6816881002,1,46.25861034168865,46.235395218706124,-0.023215122982527703
1,corr_6975375423,1,46.25861034168865,46.24407508480001,-0.014535256888642323
1,corr_6978208519,1,46.25861034168865,46.31239406110511,0.0537837194164581
1,corr_7003117927,1,46.25861034168865,46.41265434990034,0.15404400821169162
1,corr_7113557847,1,46.25861034168865,45.9285622174282,-0.3300481242604505
1,corr_7139348282,1,46.25861034168865,46.43126102026758,0.17265067857892546
1,corr_7206706905,1,46.25861034168865,46.56223358179762,0.30362324010896913
1,corr_7228722225,1,46.25861034168865,46.19804241981969,-0.06056792186895876
1,corr_7260187677,1,46.25861034168865,46.3276969546455,0.06908661295685192
1,corr_7271407478,4,46.25861034168865,45.96719535702888,-0.2914149846597738
1,corr_7288168412,1,46.25861034168865,45.34101201778313,-0.9175983239055228
1,corr_7670639915,1,46.25861034168865,46.25861034168865,0.0
1,corr_7681259113,1,46.25861034168865,46.38167966668272,0.12306932499406997
1,corr_7692105271,1,46.25861034168865,46.16269156711592,-0.09591877457273057
1,corr_7695254633,1,46.25861034168865,46.241337201218286,-0.017273140470365433
1,corr_7747405953,1,46.25861034168865,46.166375464142114,-0.09223487754653803
1,corr_7756784459,7,46.25861034168865,46.41303246337307,0.15442212168441927
1,corr_8068499262,1,46.25861034168865,46.14763313605483,-0.11097720563382296
1,corr_8074303396,4,46.25861034168865,45.358496522905384,-0.900113818783268
1,corr_8165169951,2,46.25861034168865,46.266408907509486,0.007798565820834824
1,corr_8176627145,1,46.25861034168865,46.20947330780028,-0.04913703388837121
1,corr_8242182285,1,46.25861034168865,46.29032882462633,0.031718482937677095
1,corr_8258561280,1,46.25861034168865,46.208663082954374,-0.049947258734277966
1,corr_8622857013,6,46.25861034168865,46.391818793519946,0.13320845183129393
1,corr_8888435152,1,46.25861034168865,46.26421445954587,0.005604117857217261
1,corr_9059684305,1,46.25861034168865,46.187160578980865,-0.07144976270778614
1,corr_9128207942,1,46.25861034168865,46.30307641320943,0.044466071520780304
1,corr_9272111714,8,46.25861034168865,52.257554343367715,5.998944001679064
1,corr_9337176525,1,46.25861034168865,46.209243607376216,-0.04936673431243577
1,corr_9625579007,1,46.25861034168865,46.26486382910588,0.006253487417225756
1,corr_9664906132,1,46.25861034168865,46.25861034168865,0.0
1,corr_9826885691,1,46.25861034168865,46.24693612847284,-0.011674213215812301
1,corr_9954955942,1,46.25861034168865,47.35747030418478,1.0988599624961282
1,corr_9989339831,1,46.25861034168865,46.24404476479142,-0.014565576897233257
2,corr_0236486778,1,58.899807832607046,58.87875471904155,-0.02105311356549322
2,corr_0280883957,1,58.899807832607046,58.89190575024526,-0.007902082361788132
2,corr_0325269136,1,58.899807832607046,58.86673800050599,-0.03306983210105585
